distil_id	bead_batch	bead_revision	bead_set	cell_id	count_cv	count_mean	det_mode	det_plate	det_well	inf_model	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_itime	pert_mfc_desc	pert_time	pert_time_unit	pert_type	pool_id	provenance_code	qc_f_logp	qc_iqr	qc_slope	rna_plate	rna_well	pert_plate
PETER001_THP1_24H_X1_B46:N08	b46	r2	dp52,dp53	THP1	17	99	duo	PETER001_THP1_24H_X1_B46	N08	mlr12k	0.1|0.5|0.01	uM	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	8.54	62	PETER001_THP1_24H_X1	N08	PETER001
PETER001_THP1_24H_X1_B46:N09	b46	r2	dp52,dp53	THP1	17	91	duo	PETER001_THP1_24H_X1_B46	N09	mlr12k	0.1|0.5|0.01	uM	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.3	12.11	63	PETER001_THP1_24H_X1	N09	PETER001
PETER001_THP1_24H_X1_B46:N11	b46	r2	dp52,dp53	THP1	17	102	duo	PETER001_THP1_24H_X1_B46	N11	mlr12k	0.1|0.5|0.01	uM	Elvitegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Elvitegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Elvitegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	15.87	53	PETER001_THP1_24H_X1	N11	PETER001
PETER001_THP1_24H_X1_B46:N12	b46	r2	dp52,dp53	THP1	17	104	duo	PETER001_THP1_24H_X1_B46	N12	mlr12k	0.1|0.5|0.01	uM	Elvitegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Elvitegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Elvitegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	15.42	53	PETER001_THP1_24H_X1	N12	PETER001
PETER001_THP1_24H_X1_B46:N13	b46	r2	dp52,dp53	THP1	17	94	duo	PETER001_THP1_24H_X1_B46	N13	mlr12k	0.1|0.01	uM	Elvitegravir |Morphine sulfate salt pentahydrate	Elvitegravir |Morphine sulfate salt pentahydrate	24 h	Elvitegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.2	7.39	60	PETER001_THP1_24H_X1	N13	PETER001
PETER001_THP1_24H_X1_B46:N14	b46	r2	dp52,dp53	THP1	16	98	duo	PETER001_THP1_24H_X1_B46	N14	mlr12k	0.1|0.01	uM	Elvitegravir |Morphine sulfate salt pentahydrate	Elvitegravir |Morphine sulfate salt pentahydrate	24 h	Elvitegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	8.1	62	PETER001_THP1_24H_X1	N14	PETER001
PETER001_THP1_24H_X1_B46:N15	b46	r2	dp52,dp53	THP1	17	96	duo	PETER001_THP1_24H_X1_B46	N15	mlr12k	0.1|0.01	uM	Elvitegravir |Morphine sulfate salt pentahydrate	Elvitegravir |Morphine sulfate salt pentahydrate	24 h	Elvitegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.5	7.75	60	PETER001_THP1_24H_X1	N15	PETER001
PETER001_THP1_24H_X1_B46:N16	b46	r2	dp52,dp53	THP1	16	96	duo	PETER001_THP1_24H_X1_B46	N16	mlr12k	0.5|0.01	uM	Bictegravir |Morphine sulfate salt pentahydrate	Bictegravir |Morphine sulfate salt pentahydrate	24 h	Bictegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	8.03	56	PETER001_THP1_24H_X1	N16	PETER001
PETER001_THP1_24H_X1_B46:N17	b46	r2	dp52,dp53	THP1	16	99	duo	PETER001_THP1_24H_X1_B46	N17	mlr12k	0.5|0.01	uM	Bictegravir |Morphine sulfate salt pentahydrate	Bictegravir |Morphine sulfate salt pentahydrate	24 h	Bictegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.2	13.47	51	PETER001_THP1_24H_X1	N17	PETER001
PETER001_THP1_24H_X1_B46:N18	b46	r2	dp52,dp53	THP1	18	96	duo	PETER001_THP1_24H_X1_B46	N18	mlr12k	0.5|0.01	uM	Bictegravir |Morphine sulfate salt pentahydrate	Bictegravir |Morphine sulfate salt pentahydrate	24 h	Bictegravir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	10.49	58	PETER001_THP1_24H_X1	N18	PETER001
PETER001_THP1_24H_X1_B46:N19	b46	r2	dp52,dp53	THP1	16	100	duo	PETER001_THP1_24H_X1_B46	N19	mlr12k	5|0.01	uM	Wortmannin|Morphine sulfate salt pentahydrate	Wortmannin|Morphine sulfate salt pentahydrate	24 h	Wortmannin|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.9	8.6	61	PETER001_THP1_24H_X1	N19	PETER001
PETER001_THP1_24H_X1_B46:N20	b46	r2	dp52,dp53	THP1	17	99	duo	PETER001_THP1_24H_X1_B46	N20	mlr12k	5|0.01	uM	Wortmannin|Morphine sulfate salt pentahydrate	Wortmannin|Morphine sulfate salt pentahydrate	24 h	Wortmannin|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	9.66	58	PETER001_THP1_24H_X1	N20	PETER001
PETER001_THP1_24H_X1_B46:N21	b46	r2	dp52,dp53	THP1	17	100	duo	PETER001_THP1_24H_X1_B46	N21	mlr12k	5|0.01	uM	Wortmannin|Morphine sulfate salt pentahydrate	Wortmannin|Morphine sulfate salt pentahydrate	24 h	Wortmannin|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.7	8.28	59	PETER001_THP1_24H_X1	N21	PETER001
PETER001_THP1_24H_X1_B46:O01	b46	r2	dp52,dp53	THP1	16	89	duo	PETER001_THP1_24H_X1_B46	O01	mlr12k	0.1|0.1|0.5|0.01	uM	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.2	8.08	61	PETER001_THP1_24H_X1	O01	PETER001
PETER001_THP1_24H_X1_B46:O02	b46	r2	dp52,dp53	THP1	17	89	duo	PETER001_THP1_24H_X1_B46	O02	mlr12k	0.1|0.1|0.5|0.01	uM	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.5	9.43	59	PETER001_THP1_24H_X1	O02	PETER001
PETER001_THP1_24H_X1_B46:O03	b46	r2	dp52,dp53	THP1	16	91	duo	PETER001_THP1_24H_X1_B46	O03	mlr12k	0.1|0.1|0.5|0.01	uM	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	15.97	53	PETER001_THP1_24H_X1	O03	PETER001
PETER001_THP1_24H_X1_B46:O04	b46	r2	dp52,dp53	THP1	16	90	duo	PETER001_THP1_24H_X1_B46	O04	mlr12k	0.1|0.1|0.5|0.01	uM	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	9.47	59	PETER001_THP1_24H_X1	O04	PETER001
PETER001_THP1_24H_X1_B46:O05	b46	r2	dp52,dp53	THP1	17	90	duo	PETER001_THP1_24H_X1_B46	O05	mlr12k	0.1|0.1|0.5|0.01	uM	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	15.21	55	PETER001_THP1_24H_X1	O05	PETER001
PETER001_THP1_24H_X1_B46:O06	b46	r2	dp52,dp53	THP1	16	84	duo	PETER001_THP1_24H_X1_B46	O06	mlr12k	0.1|0.1|0.5|0.01	uM	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.7	9.32	61	PETER001_THP1_24H_X1	O06	PETER001
PETER001_THP1_24H_X1_B46:O07	b46	r2	dp52,dp53	THP1	18	93	duo	PETER001_THP1_24H_X1_B46	O07	mlr12k	0.1|0.5|0.1|0.01	uM	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	14.72	53	PETER001_THP1_24H_X1	O07	PETER001
PETER001_THP1_24H_X1_B46:O08	b46	r2	dp52,dp53	THP1	17	87	duo	PETER001_THP1_24H_X1_B46	O08	mlr12k	0.1|0.5|0.1|0.01	uM	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.5	13.3	65	PETER001_THP1_24H_X1	O08	PETER001
PETER001_THP1_24H_X1_B46:O09	b46	r2	dp52,dp53	THP1	17	81	duo	PETER001_THP1_24H_X1_B46	O09	mlr12k	0.1|0.5|0.1|0.01	uM	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.3	15.75	64	PETER001_THP1_24H_X1	O09	PETER001
PETER001_THP1_24H_X1_B46:O10	b46	r2	dp52,dp53	THP1	16	92	duo	PETER001_THP1_24H_X1_B46	O10	mlr12k	0.1|0.5|0.1|0.01	uM	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	8.1	62	PETER001_THP1_24H_X1	O10	PETER001
PETER001_THP1_24H_X1_B46:O11	b46	r2	dp52,dp53	THP1	17	83	duo	PETER001_THP1_24H_X1_B46	O11	mlr12k	0.1|0.5|0.1|0.01	uM	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4	8.01	60	PETER001_THP1_24H_X1	O11	PETER001
PETER001_THP1_24H_X1_B46:O12	b46	r2	dp52,dp53	THP1	17	88	duo	PETER001_THP1_24H_X1_B46	O12	mlr12k	0.1|0.5|0.1|0.01	uM	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.2	7.88	62	PETER001_THP1_24H_X1	O12	PETER001
PETER001_THP1_24H_X1_B46:O13	b46	r2	dp52,dp53	THP1	17	80	duo	PETER001_THP1_24H_X1_B46	O13	mlr12k	0.1|0.1|0.1|0.01	uM	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	8.71	60	PETER001_THP1_24H_X1	O13	PETER001
PETER001_THP1_24H_X1_B46:O14	b46	r2	dp52,dp53	THP1	17	92	duo	PETER001_THP1_24H_X1_B46	O14	mlr12k	0.1|0.1|0.1|0.01	uM	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	17.52	55	PETER001_THP1_24H_X1	O14	PETER001
PETER001_THP1_24H_X1_B46:O15	b46	r2	dp52,dp53	THP1	16	93	duo	PETER001_THP1_24H_X1_B46	O15	mlr12k	0.1|0.1|0.1|0.01	uM	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	16.2	53	PETER001_THP1_24H_X1	O15	PETER001
PETER001_THP1_24H_X1_B46:O16	b46	r2	dp52,dp53	THP1	16	99	duo	PETER001_THP1_24H_X1_B46	O16	mlr12k	0.5|0.01	uM	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	8.76	60	PETER001_THP1_24H_X1	O16	PETER001
PETER001_THP1_24H_X1_B46:O17	b46	r2	dp52,dp53	THP1	18	92	duo	PETER001_THP1_24H_X1_B46	O17	mlr12k	0.5|0.01	uM	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	7.64	60	PETER001_THP1_24H_X1	O17	PETER001
PETER001_THP1_24H_X1_B46:O18	b46	r2	dp52,dp53	THP1	17	93	duo	PETER001_THP1_24H_X1_B46	O18	mlr12k	0.5|0.01	uM	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.5	9.23	59	PETER001_THP1_24H_X1	O18	PETER001
PETER001_THP1_24H_X1_B46:O19	b46	r2	dp52,dp53	THP1	16	92	duo	PETER001_THP1_24H_X1_B46	O19	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	24 h	DMSO |Morphine sulfate salt pentahydrate	24	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	10.07	61	PETER001_THP1_24H_X1	O19	PETER001
PETER001_THP1_24H_X1_B46:O20	b46	r2	dp52,dp53	THP1	16	105	duo	PETER001_THP1_24H_X1_B46	O20	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	24 h	DMSO |Morphine sulfate salt pentahydrate	24	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	9.27	60	PETER001_THP1_24H_X1	O20	PETER001
PETER001_THP1_24H_X1_B46:O21	b46	r2	dp52,dp53	THP1	17	94	duo	PETER001_THP1_24H_X1_B46	O21	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	24 h	DMSO |Morphine sulfate salt pentahydrate	24	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	4.5	8.56	59	PETER001_THP1_24H_X1	O21	PETER001
PETER001_THP1_24H_X1_B46:P01	b46	r2	dp52,dp53	THP1	17	90	duo	PETER001_THP1_24H_X1_B46	P01	mlr12k	0.01	uM	Morphine sulfate salt pentahydrate	Morphine sulfate salt pentahydrate	24 h	Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.7	14.41	63	PETER001_THP1_24H_X1	P01	PETER001
PETER001_THP1_24H_X1_B46:P02	b46	r2	dp52,dp53	THP1	17	93	duo	PETER001_THP1_24H_X1_B46	P02	mlr12k	0.01	uM	Morphine sulfate salt pentahydrate	Morphine sulfate salt pentahydrate	24 h	Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.3	8.53	61	PETER001_THP1_24H_X1	P02	PETER001
PETER001_THP1_24H_X1_B46:P03	b46	r2	dp52,dp53	THP1	17	84	duo	PETER001_THP1_24H_X1_B46	P03	mlr12k	0.01	uM	Morphine sulfate salt pentahydrate	Morphine sulfate salt pentahydrate	24 h	Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	15.1	56	PETER001_THP1_24H_X1	P03	PETER001
PETER001_THP1_24H_X1_B46:P04	b46	r2	dp52,dp53	THP1	15	143	duo	PETER001_THP1_24H_X1_B46	P04	mlr12k	0.1|0.1|0.01	uM	Darunavir|Emtricitabine |Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	8.69	59	PETER001_THP1_24H_X1	P04	PETER001
PETER001_THP1_24H_X1_B46:P05	b46	r2	dp52,dp53	THP1	17	92	duo	PETER001_THP1_24H_X1_B46	P05	mlr12k	0.1|0.1|0.01	uM	Darunavir|Emtricitabine|Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.2	9.03	61	PETER001_THP1_24H_X1	P05	PETER001
PETER001_THP1_24H_X1_B46:P06	b46	r2	dp52,dp53	THP1	17	96	duo	PETER001_THP1_24H_X1_B46	P06	mlr12k	0.1|0.1|0.01	uM	Darunavir|Emtricitabine|Morphine sulfate salt pentahydrate	Darunavir|Emtricitabine|Morphine sulfate salt pentahydrate	24 h	Darunavir|Emtricitabine|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.5	10.52	62	PETER001_THP1_24H_X1	P06	PETER001
PETER001_THP1_24H_X1_B46:P07	b46	r2	dp52,dp53	THP1	17	94	duo	PETER001_THP1_24H_X1_B46	P07	mlr12k	0.5|0.1|0.01	uM	Ritonavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Ritonavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.2	9.57	62	PETER001_THP1_24H_X1	P07	PETER001
PETER001_THP1_24H_X1_B46:P08	b46	r2	dp52,dp53	THP1	17	98	duo	PETER001_THP1_24H_X1_B46	P08	mlr12k	0.5|0.1|0.01	uM	Ritonavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Ritonavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	7.45	60	PETER001_THP1_24H_X1	P08	PETER001
PETER001_THP1_24H_X1_B46:P09	b46	r2	dp52,dp53	THP1	18	96	duo	PETER001_THP1_24H_X1_B46	P09	mlr12k	0.5|0.1|0.01	uM	Ritonavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Ritonavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	17.4	53	PETER001_THP1_24H_X1	P09	PETER001
PETER001_THP1_24H_X1_B46:P10	b46	r2	dp52,dp53	THP1	17	98	duo	PETER001_THP1_24H_X1_B46	P10	mlr12k	0.1|0.1|0.01	uM	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.7	9	61	PETER001_THP1_24H_X1	P10	PETER001
PETER001_THP1_24H_X1_B46:P12	b46	r2	dp52,dp53	THP1	16	94	duo	PETER001_THP1_24H_X1_B46	P12	mlr12k	0.1|0.1|0.01	uM	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24 h	Darunavir|Tenofovir Disoproxil Fumarate|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	14.89	64	PETER001_THP1_24H_X1	P12	PETER001
PETER001_THP1_24H_X1_B46:P13	b46	r2	dp52,dp53	THP1	17	100	duo	PETER001_THP1_24H_X1_B46	P13	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Ritonavir|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	8.37	59	PETER001_THP1_24H_X1	P13	PETER001
PETER001_THP1_24H_X1_B46:P14	b46	r2	dp52,dp53	THP1	17	105	duo	PETER001_THP1_24H_X1_B46	P14	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Ritonavir|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.1	15.92	54	PETER001_THP1_24H_X1	P14	PETER001
PETER001_THP1_24H_X1_B46:P15	b46	r2	dp52,dp53	THP1	17	87	duo	PETER001_THP1_24H_X1_B46	P15	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	Emtricitabine|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Ritonavir|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	14.14	52	PETER001_THP1_24H_X1	P15	PETER001
PETER001_THP1_24H_X1_B46:P16	b46	r2	dp52,dp53	THP1	17	101	duo	PETER001_THP1_24H_X1_B46	P16	mlr12k	0.1|0.01	uM	Darunavir |Morphine sulfate salt pentahydrate	Darunavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	11.19	56	PETER001_THP1_24H_X1	P16	PETER001
PETER001_THP1_24H_X1_B46:P17	b46	r2	dp52,dp53	THP1	17	105	duo	PETER001_THP1_24H_X1_B46	P17	mlr12k	0.1|0.01	uM	Darunavir |Morphine sulfate salt pentahydrate	Darunavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	15.49	54	PETER001_THP1_24H_X1	P17	PETER001
PETER001_THP1_24H_X1_B46:P18	b46	r2	dp52,dp53	THP1	16	113	duo	PETER001_THP1_24H_X1_B46	P18	mlr12k	0.1|0.01	uM	Darunavir |Morphine sulfate salt pentahydrate	Darunavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.7	9.34	63	PETER001_THP1_24H_X1	P18	PETER001
PETER001_THP1_24H_X1_B46:P19	b46	r2	dp52,dp53	THP1	16	102	duo	PETER001_THP1_24H_X1_B46	P19	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	24 h	DMSO|Morphine sulfate salt pentahydrate	24	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	8.8	61	PETER001_THP1_24H_X1	P19	PETER001
PETER001_THP1_24H_X1_B46:P20	b46	r2	dp52,dp53	THP1	16	102	duo	PETER001_THP1_24H_X1_B46	P20	mlr12k	0.5|0.01	uM	DMSO |Morphine sulfate salt pentahydrate	DMSO |Morphine sulfate salt pentahydrate	24 h	DMSO|Morphine sulfate salt pentahydrate	24	h	ctl_vehicle|trt_cp	epsilon	KMV+F2D+INO+QNO	3.8	9.42	62	PETER001_THP1_24H_X1	P20	PETER001
